,City,Edition,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal
15094,10,17,33,41,373,50,1,460,1,1
10510,14,13,25,31,7485,13,0,343,0,2
4200,13,6,0,43,7417,95,0,461,0,0
19634,3,21,0,35,10153,4,0,84,0,1
13723,12,16,28,34,8642,93,0,117,2,2
16212,11,18,25,31,14378,33,0,325,0,0
1294,6,3,5,5,4585,33,0,189,0,1
8407,5,11,10,14,1821,35,0,374,2,0
12739,12,16,0,35,5199,95,0,56,0,0
13277,12,16,11,15,8026,81,0,464,0,2
16259,11,18,25,31,2404,75,1,343,1,0
4070,1,5,32,39,13704,61,0,454,0,2
9332,8,12,11,15,9438,31,0,464,0,0
9940,14,13,2,2,5210,28,1,91,1,2
97,2,0,14,1,7904,37,0,446,0,0
12092,9,15,6,6,11840,5,0,291,0,0
8923,8,12,0,35,4681,33,1,54,1,1
1289,6,3,5,5,3634,33,0,2,0,2
18180,15,20,0,35,8869,95,1,142,1,2
7753,6,10,14,1,12110,95,1,440,1,0
10159,14,13,6,6,3461,40,1,292,1,0
11385,18,14,16,20,14740,66,0,370,0,2
4310,13,6,2,2,8250,31,0,328,0,0
18520,15,20,5,5,4512,58,0,138,0,0
7638,6,10,11,15,9562,48,0,355,0,2
16384,11,18,27,33,5991,21,0,351,2,1
1157,6,3,0,35,5176,95,0,144,0,0
19528,15,20,35,44,7501,52,0,252,0,0
19830,3,21,1,0,6582,52,1,375,1,2
5698,0,7,36,46,8438,86,0,32,0,2
19151,15,20,25,31,10557,97,0,325,0,0
15824,11,18,11,15,7349,93,0,355,0,2
15477,11,18,2,2,1694,86,0,330,0,2
1676,6,3,26,32,14411,33,0,419,0,2
18657,15,20,9,11,11449,93,1,433,1,1
4259,13,6,2,2,11008,30,0,115,0,1
3879,1,5,28,34,5850,95,0,118,0,1
13804,12,16,33,41,5833,50,1,460,1,2
13719,12,16,28,34,14769,70,0,106,2,1
10257,14,13,11,15,4326,28,0,355,0,0
10582,14,13,27,33,9979,95,0,456,2,0
13022,12,16,2,2,4069,34,1,382,1,1
2700,17,4,28,34,4592,35,0,319,0,0
9274,8,12,9,11,12118,33,0,299,0,0
8891,5,11,36,46,2166,54,0,170,0,2
8808,5,11,27,33,11514,83,0,427,0,0
687,16,2,0,35,4125,95,0,131,0,2
8848,5,11,35,44,6855,95,0,199,0,1
1571,6,3,22,27,8811,33,0,412,0,1
378,13,1,12,17,2944,7,0,359,0,0
6077,7,8,14,1,11558,30,0,407,0,0
9517,8,12,14,1,6482,40,1,447,1,1
11253,18,14,12,17,4272,86,0,359,0,2
4935,13,6,31,38,14440,95,1,339,1,1
4359,13,6,5,5,8054,33,0,24,0,2
2485,17,4,25,31,9204,21,0,324,0,1
13112,12,16,5,5,9159,51,0,217,0,0
16692,7,19,0,35,13339,95,1,141,1,1
953,16,2,13,18,10525,95,0,438,0,2
10609,14,13,35,44,13953,93,0,14,0,1
13150,12,16,6,6,9384,75,1,292,1,0
3989,1,5,28,34,14569,95,0,319,0,1
6914,4,9,15,19,5034,35,0,364,0,1
18011,7,19,36,45,6760,32,0,232,0,2
275,13,1,2,2,5901,9,0,330,0,2
15792,11,18,11,15,5077,83,0,463,0,1
4031,1,5,31,38,7135,50,0,339,0,2
12125,9,15,9,10,14875,61,0,442,0,1
12585,9,15,33,41,14738,86,0,460,0,0
3900,1,5,28,34,9591,95,0,119,0,2
11245,18,14,12,17,9565,40,0,359,0,1
5053,0,7,0,35,12602,33,1,141,1,2
7438,6,10,3,3,1952,95,0,314,0,1
3002,1,5,2,2,5362,33,0,83,0,1
6539,4,9,3,3,2194,58,0,314,0,0
12440,9,15,21,26,9760,93,0,300,0,2
14808,10,17,19,23,12505,33,0,258,0,0
11550,18,14,33,41,9253,50,0,460,0,0
5679,0,7,36,45,10962,83,0,12,0,1
10770,18,14,0,35,6802,61,1,142,1,2
14124,10,17,2,2,3430,34,1,143,1,1
3645,1,5,25,31,1882,33,0,343,0,2
824,16,2,5,5,3830,95,0,136,0,2
6503,4,9,2,2,3342,95,0,330,0,2
14859,10,17,25,31,6935,34,0,343,0,1
12916,12,16,2,2,10330,48,1,83,1,0
2620,17,4,28,34,14603,30,0,63,0,0
2443,17,4,14,1,14259,83,0,443,0,1
5560,0,7,25,31,2473,95,0,337,0,1
13365,12,16,12,17,14622,93,0,359,0,0
5246,0,7,9,11,12032,33,0,90,0,2
13981,10,17,0,35,10280,95,1,141,1,1
11162,18,14,11,15,9932,48,0,464,0,2
12646,9,15,35,44,13381,70,0,31,0,0
17679,7,19,25,31,10482,4,0,343,0,0
12961,12,16,2,2,6380,34,1,143,1,2
14288,10,17,5,5,5365,8,0,6,0,0
5898,7,8,2,2,3871,35,1,382,1,0
2966,1,5,1,0,10946,31,0,393,0,2
9070,8,12,2,2,8377,95,0,145,0,1
9953,14,13,2,2,6116,33,0,143,0,0
9592,8,12,25,31,3810,95,0,325,0,1
10380,14,13,14,1,1941,48,0,440,0,0
3227,1,5,11,15,9227,48,0,464,0,1
4217,13,6,0,43,10977,31,0,461,0,1
16118,11,18,16,20,14900,25,0,370,0,2
2629,17,4,28,34,14002,83,0,106,0,0
9584,8,12,21,26,3010,93,0,300,0,1
14476,10,17,11,15,845,32,0,464,0,2
9781,8,12,36,46,7540,30,0,207,0,1
13680,12,16,27,33,5554,95,0,341,2,0
17329,7,19,12,17,11298,31,0,359,0,1
14145,10,17,2,2,6721,93,1,145,1,0
4640,13,6,22,27,4750,33,0,412,0,0
17643,7,19,21,26,8392,48,0,284,0,0
9878,14,13,0,35,3709,95,0,144,0,1
4353,13,6,2,2,5105,95,0,424,0,2
4511,13,6,11,15,11525,48,0,421,0,1
14978,10,17,25,31,14519,34,0,415,0,1
4738,13,6,26,32,7902,75,0,419,0,0
2360,17,4,14,1,6208,64,0,444,0,1
3135,1,5,9,10,13839,7,0,442,0,0
4243,13,6,2,2,11786,81,0,83,0,2
3226,1,5,11,15,8308,48,0,464,0,1
7444,6,10,3,3,10882,95,0,314,0,1
19417,15,20,31,38,1983,25,0,339,0,2
13605,12,16,25,31,528,81,0,325,0,2
16294,11,18,25,31,7126,93,0,360,0,2
1891,6,3,32,39,5640,33,0,454,0,1
3266,1,5,11,15,9227,48,0,420,0,2
3932,1,5,28,34,10901,83,0,157,0,2
7386,6,10,2,2,9334,40,0,363,0,1
19527,15,20,35,44,12556,34,0,231,0,2
8428,5,11,10,24,2528,14,0,438,2,2
16784,7,19,1,0,14627,50,0,378,0,0
2266,17,4,12,17,5032,21,0,359,0,2
3764,1,5,27,33,1949,61,0,193,2,1
11337,18,14,14,1,7774,93,0,459,0,2
9514,8,12,14,1,1236,40,1,447,1,1
11805,9,15,0,35,601,95,1,142,1,1
17657,7,19,25,31,5765,75,0,325,0,1
4317,13,6,2,2,12161,30,0,328,0,1
16071,11,18,16,20,109,93,0,370,0,0
1882,6,3,32,39,9136,33,0,454,0,0
13107,12,16,5,5,9778,40,0,184,0,2
1487,6,3,14,1,1930,64,0,440,0,2
13225,12,16,10,13,4912,83,1,438,2,0
11592,18,14,33,41,4990,50,1,460,1,1
11028,18,14,5,5,10358,48,0,248,0,1
6322,7,8,36,46,6238,30,0,222,0,2
16227,11,18,25,31,7750,34,1,337,1,2
12467,9,15,25,31,9830,32,0,343,0,1
6372,4,9,0,35,2987,61,1,141,1,1
9796,14,13,0,12,7091,28,1,73,1,1
7305,6,10,2,2,1173,61,1,53,1,1
8067,5,11,0,35,13082,61,1,141,1,2
14587,10,17,14,1,6882,93,1,313,1,2
18486,15,20,3,3,14781,93,1,314,1,0
15289,11,18,0,35,4817,83,1,141,1,2
16829,7,19,2,2,13210,16,0,129,0,2
12660,9,15,35,44,9691,50,0,231,0,2
4055,1,5,32,39,13659,7,0,454,0,0
2969,1,5,1,0,2854,7,0,394,0,1
15223,11,18,0,35,3629,4,0,55,0,0
13411,12,16,14,1,6345,50,0,371,0,0
16408,11,18,27,33,10795,5,0,456,2,2
7660,6,10,11,15,10686,48,0,421,0,2
11726,9,15,0,35,4929,95,1,92,1,0
16620,7,19,0,35,8597,95,1,56,1,1
8461,5,11,11,15,9908,40,0,355,0,0
10505,14,13,25,31,13999,28,0,343,0,1
1967,17,4,0,35,5066,2,0,131,0,0
9229,8,12,6,6,6662,40,0,287,0,0
16946,7,19,2,2,7884,32,1,424,1,1
15890,11,18,12,17,12455,86,0,359,0,1
6687,4,9,10,14,13172,95,0,374,2,2
8581,5,11,14,1,4251,81,0,440,0,2
3008,1,5,2,2,5424,33,0,114,0,1
15868,11,18,12,17,4240,93,0,359,0,0
1351,6,3,11,15,13448,9,0,421,0,0
8083,5,11,0,43,2877,48,0,461,0,0
18269,15,20,1,0,9967,95,1,448,1,0
5723,7,8,0,12,3722,95,1,124,1,0
13969,10,17,0,35,12263,93,0,133,0,0
564,13,1,27,33,13046,33,0,111,2,1
14379,10,17,6,6,3817,93,0,293,0,1
1934,6,3,36,46,5983,21,0,245,0,0
4315,13,6,2,2,10786,30,0,328,0,1
10806,18,14,0,43,10420,40,0,461,0,1
12268,9,15,12,17,7184,50,0,359,0,0
16497,11,18,33,41,10634,34,1,460,1,2
16444,11,18,33,41,3587,93,0,460,0,1
17585,7,19,16,20,7464,61,1,370,1,1
19745,3,21,0,35,14070,95,1,142,1,1
14815,10,17,21,26,712,86,0,284,0,0
2130,17,4,2,2,518,95,0,411,0,1
11091,18,14,9,11,1235,93,0,90,0,2
8806,5,11,27,33,1279,83,0,341,2,2
13850,12,16,36,45,14636,50,0,170,0,1
14432,10,17,10,13,12717,81,1,438,2,2
8212,5,11,2,2,7597,33,1,368,1,2
19890,3,21,2,2,11499,51,0,114,0,2
15048,10,17,33,41,7346,20,0,460,0,0
17332,7,19,12,17,13356,31,0,359,0,1
9942,14,13,2,2,4492,93,0,101,0,1
11943,9,15,2,2,8221,95,1,259,1,1
706,16,2,1,0,13165,95,0,334,0,0
12264,9,15,11,15,11451,48,0,421,0,2
13760,12,16,33,41,9493,50,0,460,0,1
18665,15,20,9,11,14548,4,0,299,0,0
6676,4,9,10,13,72,83,0,438,2,0
9518,8,12,14,1,6901,40,1,447,1,1
2934,1,5,1,0,10946,31,0,392,0,0
11022,18,14,5,5,13615,48,0,240,0,0
9106,8,12,2,2,2711,64,0,382,0,1
4296,13,6,2,2,14220,83,0,145,0,2
1029,16,2,20,25,14547,95,0,385,0,2
8246,5,11,3,3,7362,94,0,314,0,0
5832,7,8,2,2,13278,48,0,143,0,0
17158,7,19,9,11,2348,31,0,88,0,0
6969,4,9,16,20,4138,42,0,370,0,1
18540,15,20,5,5,3382,70,0,217,0,0
88,2,0,14,1,5449,35,0,445,0,1
4356,13,6,2,2,1633,3,0,452,0,2
4208,13,6,0,43,2910,31,0,461,0,1
18624,15,20,6,6,12119,34,1,294,1,1
3374,1,5,14,1,7839,48,0,440,0,1
114,2,0,14,1,14225,35,0,459,0,0
18633,15,20,9,10,6759,61,1,380,1,1
14321,10,17,5,5,9276,75,0,240,0,0
16773,7,19,0,43,1881,95,0,461,0,2
14134,10,17,2,2,11636,32,0,145,0,0
15170,10,17,36,45,13063,93,0,263,0,1
6988,4,9,16,20,6425,35,0,370,0,2
12866,12,16,0,43,11961,95,0,461,0,0
1199,6,3,2,2,4940,33,0,83,0,0
3245,1,5,11,15,8011,95,0,355,0,0
11161,18,14,11,15,2952,48,0,464,0,2
7342,6,10,2,2,8079,13,1,143,1,0
12272,9,15,12,17,9019,50,0,359,0,0
367,13,1,11,15,2471,31,0,354,0,1
12924,12,16,2,2,1442,4,1,91,1,2
7446,6,10,3,3,11130,95,0,314,0,1
18159,15,20,0,35,14653,93,0,142,0,0
2506,17,4,25,31,6629,33,0,343,0,1
1131,16,2,36,45,3568,95,0,221,0,1
2004,17,4,0,43,5364,33,0,461,0,1
1015,16,2,20,25,8009,13,0,385,0,1
16717,7,19,0,35,1052,32,1,142,1,2
1856,6,3,31,38,3169,33,0,339,0,1
12537,9,15,27,33,8296,21,0,341,2,2
3800,1,5,27,33,3727,64,0,269,2,2
18948,15,20,15,19,4524,93,0,364,0,1
17713,7,19,25,31,6405,95,1,343,1,1
13756,12,16,33,41,8839,50,0,460,0,1
7799,6,10,16,20,10735,42,0,370,0,1
15532,11,18,3,3,2465,97,0,314,0,1
6323,7,8,36,46,1831,83,0,241,0,0
13512,12,16,15,19,7258,86,0,364,0,2
9383,8,12,11,15,8108,40,0,421,0,1
18904,15,20,14,1,11609,34,1,440,1,0
7225,6,10,0,35,7753,61,1,57,1,0
549,13,1,27,33,8751,31,0,41,2,0
18935,15,20,15,19,9225,97,0,364,0,0
3604,1,5,21,26,11277,83,0,284,0,0
2377,17,4,14,1,13190,64,0,444,0,1
10371,14,13,14,1,1940,48,0,407,0,2
4558,13,6,12,17,13562,94,0,359,0,1
12068,9,15,5,5,6112,95,0,240,0,0
5522,0,7,16,20,11071,42,0,370,0,1
15637,11,18,6,6,7793,11,0,277,0,1
1984,17,4,0,35,5132,33,0,144,0,0
13378,12,16,12,17,7927,70,0,359,0,1
7078,4,9,25,31,13983,35,0,361,0,1
4987,13,6,36,46,10651,26,0,32,0,1
6962,4,9,16,20,180,42,0,370,0,1
10648,14,13,36,45,470,91,0,256,0,1
12689,9,15,36,45,503,91,0,266,0,1
7471,6,10,5,5,3923,48,0,177,0,1
5768,7,8,0,35,14140,40,0,144,0,0
8917,8,12,0,12,8501,95,1,124,1,1
14362,10,17,6,6,11898,75,0,292,0,0
17231,7,19,11,15,14053,83,0,463,0,2
14194,10,17,2,2,7777,7,0,389,0,0
9867,14,13,0,35,11731,95,1,142,1,1
4910,13,6,28,34,14204,30,0,319,0,0
15281,11,18,0,35,8043,61,1,141,1,0
190,13,1,0,43,7421,31,0,461,0,0
10906,18,14,2,2,14085,28,0,329,0,0
7933,6,10,27,33,879,71,0,437,2,2
13172,12,16,6,7,213,34,0,279,0,1
14009,10,17,0,35,12055,95,1,142,1,2
6957,4,9,16,20,12409,61,0,370,0,0
736,16,2,2,2,5458,95,0,53,0,0
15719,11,18,9,11,10440,86,0,299,0,0
16264,11,18,25,31,14729,75,1,343,1,0
15436,11,18,2,2,8167,48,0,145,0,0
19599,3,21,0,12,3198,95,0,73,0,2
19069,15,20,16,20,7552,61,1,370,1,0
8828,5,11,28,34,7574,25,0,159,0,2
1848,6,3,29,16,12846,33,1,406,2,0
8976,8,12,0,43,80,93,0,461,0,0
9354,8,12,11,15,8300,40,0,355,0,0
17915,7,19,33,41,2671,10,0,460,0,2
5167,0,7,2,2,5577,95,0,330,0,1
13423,12,16,14,1,6454,50,0,413,0,0
11955,9,15,2,2,8227,75,1,330,1,1
3004,1,5,2,2,3442,33,0,91,0,0
11023,18,14,5,5,14083,70,0,240,0,0
10676,18,14,0,12,3060,48,0,73,0,2
4802,13,6,26,32,4562,31,0,419,0,2
8003,6,10,36,46,13347,40,0,185,0,0
2920,1,5,1,0,5306,7,0,349,0,1
10485,14,13,25,31,11655,86,0,337,0,1
4912,13,6,28,34,5631,95,0,319,0,1
470,13,1,25,31,14399,35,0,361,0,0
19545,15,20,36,45,13418,97,0,139,0,2
11838,9,15,0,43,12889,40,0,461,0,0
9846,14,13,0,35,2518,4,1,141,1,2
11203,18,14,11,15,9656,70,0,421,0,0
13943,10,17,0,35,10955,34,1,92,1,1
10869,18,14,2,2,5680,33,1,143,1,0
16854,7,19,2,2,12252,33,1,143,1,0
18911,15,20,14,1,12678,93,1,440,1,1
6365,4,9,0,35,6551,95,1,131,1,0
5092,0,7,2,2,9602,30,0,49,0,1
5030,0,7,0,35,2100,4,0,84,0,2
5742,7,8,0,35,13445,50,0,93,0,1
9494,8,12,14,1,8206,93,1,440,1,1
15622,11,18,5,5,148,20,0,217,0,1
19819,3,21,0,43,10088,25,0,461,0,2
17043,7,19,5,5,2237,52,0,184,0,0
13937,10,17,0,35,4515,95,0,84,0,1
15437,11,18,2,2,8670,48,0,145,0,0
7518,6,10,6,6,499,30,0,291,0,0
1435,6,3,14,1,5076,83,0,440,0,1
11045,18,14,6,6,1818,28,0,291,0,0
8516,5,11,12,17,5351,40,0,359,0,1
3613,1,5,22,27,8648,33,0,412,0,1
9050,8,12,2,2,13285,93,0,143,0,2
19200,15,20,25,31,14810,15,1,343,1,0
19934,3,21,2,2,10838,33,0,145,0,0
18961,15,20,15,19,6567,52,0,364,0,2
13455,12,16,14,1,6916,93,1,440,1,1
9619,8,12,25,31,14380,95,0,343,0,1
8514,5,11,12,17,2682,40,0,359,0,1
1,2,0,0,35,5327,5,0,57,0,2
5774,7,8,0,35,3846,95,0,144,0,2
11763,9,15,0,35,6807,95,1,133,1,1
10629,14,13,36,45,3388,93,0,12,0,0
18681,15,20,10,13,11583,81,0,438,2,2
12676,9,15,36,45,11912,43,0,187,0,0
18291,15,20,2,2,12045,34,1,59,1,2
11871,9,15,2,2,2741,95,0,75,0,1
3805,1,5,27,33,12488,7,0,270,0,0
945,16,2,13,18,12316,95,0,438,0,1
17527,7,19,16,20,10526,33,0,370,0,0
13264,12,16,11,15,7044,93,0,464,0,0
11792,9,15,0,35,9339,93,0,142,0,0
19563,15,20,36,45,9826,50,0,263,0,2
4554,13,6,12,17,11419,94,0,359,0,1
13155,12,16,6,6,227,64,0,293,0,0
17081,7,19,6,6,7798,97,0,281,0,2
2688,17,4,28,34,1922,83,0,165,0,2
5322,0,7,11,15,4117,31,0,355,0,2
2308,17,4,14,1,8201,48,0,440,0,1
5666,0,7,35,44,415,31,0,199,0,0
505,13,1,26,32,2364,31,0,419,0,1
11269,18,14,14,1,1991,86,1,313,1,1
15273,11,18,0,35,11684,34,1,131,1,2
4666,13,6,25,31,2013,48,0,343,0,0
17582,7,19,16,20,2793,61,1,370,1,1
4852,13,6,28,34,14347,33,0,61,0,1
18338,15,20,2,2,8470,33,0,143,0,2
1246,6,3,2,2,11974,95,0,331,0,1
1906,6,3,34,42,13185,33,0,271,0,1
18312,15,20,2,2,5805,75,1,113,1,2
6269,7,8,28,34,5596,40,0,162,0,0
15808,11,18,11,15,11136,93,0,354,0,0
17544,7,19,16,20,9273,66,0,370,0,1
16713,7,19,0,35,304,95,1,142,1,1
16976,7,19,3,3,855,25,0,314,0,2
6465,4,9,2,2,8596,13,1,143,1,0
4573,13,6,12,17,6998,81,0,359,0,2
4331,13,6,2,2,13323,95,0,363,0,1
1785,6,3,28,34,9042,33,0,319,0,0
3480,1,5,14,1,10376,7,0,443,0,0
6722,4,9,11,15,2446,48,0,464,0,1
16446,11,18,33,41,7051,93,0,460,0,1
11924,9,15,2,2,9122,32,0,145,0,0
16813,7,19,2,2,7624,95,0,91,0,1
3633,1,5,25,31,9472,64,0,343,0,0
9664,8,12,25,31,13999,28,0,405,0,2
5017,0,7,0,35,6800,95,0,54,0,1
1587,6,3,23,28,1758,33,0,333,0,2
5287,0,7,10,24,13830,86,0,374,2,1
4833,13,6,27,33,10981,33,0,268,2,2
7086,4,9,25,31,13747,31,0,405,0,0
392,13,1,12,17,4705,33,0,359,0,1
9264,8,12,9,11,1610,4,0,90,0,1
4958,13,6,35,44,14905,5,0,198,0,2
2043,17,4,2,2,3897,83,0,115,0,2
4442,13,6,10,24,7988,83,0,438,2,1
14247,10,17,3,3,14866,97,0,314,0,2
15522,11,18,3,3,3005,93,0,314,0,0
9747,8,12,36,45,6287,30,0,12,0,0
2082,17,4,2,2,5640,33,0,328,0,0
12661,9,15,35,44,9862,70,0,252,0,0
16299,11,18,25,31,13298,70,0,361,0,0
11834,9,15,0,43,8936,40,0,461,0,0
6115,7,8,16,20,4288,95,0,370,0,0
18256,15,20,1,0,14705,52,1,378,1,0
7560,6,10,10,13,1287,83,0,374,2,0
11798,9,15,0,35,5276,34,0,142,0,2
3330,1,5,12,17,13614,25,0,359,0,2
12546,9,15,27,33,10795,5,0,427,0,2
17283,7,19,11,15,14289,95,0,420,0,0
14829,10,17,25,31,7313,34,0,325,0,1
16606,7,19,0,35,14445,95,0,54,0,2
15283,11,18,0,35,13732,61,1,141,1,0
17990,7,19,35,44,4689,75,0,273,0,2
7360,6,10,2,2,2118,31,0,145,0,2
16354,11,18,25,31,13788,93,1,414,1,2
4965,13,6,36,45,5390,95,0,30,0,0
10941,18,14,2,2,1076,33,1,408,1,2
9311,8,12,10,24,2644,48,0,374,2,0
7744,6,10,14,1,12714,81,0,440,0,2
19122,15,20,19,23,12830,95,0,219,0,0
12496,9,15,25,31,9823,81,0,361,0,0
1104,16,2,32,39,11849,95,0,454,0,2
7597,6,10,11,15,1901,48,0,463,0,1
4574,13,6,12,17,8664,81,0,359,0,2
19181,15,20,25,31,8639,32,0,343,0,1
10519,14,13,25,31,505,95,0,360,0,1
18745,15,20,11,15,4222,40,0,355,0,0
1472,6,3,14,1,12937,83,0,440,0,1
8415,5,11,10,14,13991,83,0,438,2,1
11384,18,14,16,20,14725,66,0,370,0,2
15557,11,18,3,3,1132,97,1,314,1,0
7670,6,10,12,17,9851,21,0,359,0,0
5096,0,7,2,2,7851,33,0,53,0,2
2842,1,5,0,35,6399,95,0,57,0,2
1274,6,3,2,2,5856,95,0,411,0,0
18587,15,20,6,6,3944,4,0,291,0,0
5957,7,8,9,11,2061,31,0,90,0,1
8386,5,11,9,11,12688,33,0,299,0,0
2805,17,4,32,39,11908,33,0,454,0,2
644,13,1,31,38,9547,33,0,428,0,0
12799,12,16,0,35,13546,34,0,141,0,0
1352,6,3,11,15,4068,40,0,421,0,1
18055,15,20,0,12,14612,15,1,73,1,1
17714,7,19,25,31,8707,95,1,343,1,1
14231,10,17,3,3,5605,95,0,314,0,1
4691,13,6,25,31,144,81,0,360,0,0
4274,13,6,2,2,1583,61,0,143,0,0
522,13,1,26,32,1115,33,0,419,0,2
6987,4,9,16,20,5621,35,0,370,0,2
13197,12,16,9,11,11870,93,0,90,0,1
1744,6,3,28,34,12725,33,0,109,0,1
19836,3,21,1,0,13807,25,0,439,0,1
2642,17,4,28,34,10346,33,0,107,0,2
14769,10,17,16,20,8471,65,0,370,0,1
3117,1,5,5,5,4120,31,0,174,0,2
7856,6,10,25,31,7808,33,0,343,0,2
10401,14,13,14,1,10495,75,1,440,1,0
12001,9,15,3,3,7768,93,0,314,0,0
1639,6,3,25,31,12359,33,0,360,0,1
15324,11,18,0,35,4583,34,0,144,0,2
4059,1,5,32,39,5495,33,0,454,0,1
18471,15,20,3,3,10261,97,0,314,0,2
15271,11,18,0,35,11641,34,1,131,1,0
6835,4,9,14,1,13989,35,0,417,0,0
2101,17,4,2,2,4385,13,0,363,0,2
11377,18,14,16,20,8215,66,0,370,0,2
13592,12,16,21,26,5657,30,0,300,0,0
12422,9,15,16,20,9470,4,0,370,0,2
5439,0,7,14,1,8768,81,0,440,0,1
6270,7,8,28,34,11349,83,0,162,0,1
9137,8,12,3,3,4185,94,0,314,0,0
16237,11,18,25,31,13261,93,0,343,0,0
8073,5,11,0,35,6853,95,0,144,0,1
2401,17,4,14,1,247,64,0,443,0,0
13161,12,16,6,6,9033,93,0,293,0,1
15469,11,18,2,2,10604,93,1,259,1,0
5656,0,7,27,33,6479,61,0,268,2,2
6788,4,9,12,17,7199,64,0,359,0,0
14596,10,17,14,1,13442,50,0,371,0,1
19614,3,21,0,35,12863,40,1,54,1,2
16649,7,19,0,35,3681,32,0,95,0,0
8898,5,11,36,46,12948,54,0,227,0,0
12231,9,15,11,15,12820,93,0,355,0,2
1920,6,3,36,45,2869,33,0,200,0,1
14275,10,17,3,3,5166,95,1,314,1,2
5498,0,7,16,20,5346,35,0,370,0,0
4797,13,6,26,32,3610,31,0,419,0,2
12064,9,15,5,5,596,95,0,225,0,0
19703,3,21,0,35,4907,95,1,141,1,1
14509,10,17,11,15,9575,93,1,355,1,1
12386,9,15,14,1,1991,86,1,459,1,1
2927,1,5,1,0,1625,31,0,392,0,0
56,2,0,9,11,11627,5,0,78,0,1
18819,15,20,12,17,7888,93,0,359,0,1
678,16,2,0,35,6660,40,0,84,0,2
7379,6,10,2,2,4532,95,0,330,0,0
13581,12,16,19,23,699,32,0,258,0,0
5165,0,7,2,2,6197,30,0,329,0,2
7176,4,9,36,45,279,83,0,222,0,2
12601,9,15,33,41,8839,50,0,460,0,2
16301,11,18,25,31,3081,34,0,361,0,1
10112,14,13,5,5,10708,93,0,217,0,2
102,2,0,14,1,5379,35,0,446,0,1
18807,15,20,12,17,11746,32,0,359,0,0
8429,5,11,10,24,3426,14,0,438,2,2
14338,10,17,6,6,2705,75,0,281,0,2
5247,0,7,9,11,3689,21,0,298,0,0
3287,1,5,12,17,1072,61,0,359,0,0
7191,4,9,36,46,10866,30,0,180,0,2
3241,1,5,11,15,9228,48,0,354,0,1
16860,7,19,2,2,4197,13,1,143,1,2
11233,18,14,12,17,13558,28,0,359,0,0
14002,10,17,0,35,12309,13,1,142,1,0
4365,13,6,5,5,13403,95,0,151,0,2
16767,7,19,0,43,10492,97,0,461,0,1
16727,7,19,0,35,5171,95,0,144,0,1
6002,7,8,11,15,1667,31,0,463,0,2
4282,13,6,2,2,9386,33,0,143,0,2
7084,4,9,25,31,3950,31,0,405,0,0
5450,0,7,14,1,13873,86,0,440,0,2
19622,3,21,0,35,8990,95,0,56,0,1
13362,12,16,12,17,13958,34,0,359,0,0
3929,1,5,28,34,4118,83,0,157,0,2
19062,15,20,16,20,4,61,1,370,1,0
125,2,0,28,34,9415,21,0,159,0,2
6054,7,8,11,15,4444,40,0,421,0,1
18318,15,20,2,2,10907,95,0,129,0,2
11505,18,14,27,33,10533,21,0,341,2,1
5128,0,7,2,2,7220,35,0,143,0,2
4805,13,6,26,32,7586,31,0,419,0,2
18604,15,20,6,6,9902,11,1,292,1,2
18530,15,20,5,5,9952,48,0,176,0,1
15361,11,18,0,43,11255,97,0,461,0,2
13894,12,16,36,46,7204,70,0,263,0,0
19882,3,21,2,2,2792,48,0,101,0,0
3340,1,5,14,1,2445,31,0,440,0,0
844,16,2,9,11,5656,95,0,44,0,1
274,13,1,2,2,754,40,0,330,0,1
750,16,2,2,2,2003,95,0,96,0,2
2431,17,4,14,1,9483,83,0,443,0,1
1039,16,2,25,31,13777,95,0,325,0,2
11494,18,14,27,33,11808,95,0,149,2,0
15911,11,18,12,17,13537,34,0,359,0,2
12826,12,16,0,35,12441,95,0,142,0,1
3379,1,5,14,1,8210,48,0,440,0,1
1217,6,3,2,2,1307,95,0,125,0,2
4685,13,6,25,31,7335,13,0,343,0,2
13370,12,16,12,17,3043,70,0,359,0,1
13542,12,16,16,20,10207,32,0,370,0,1
15688,11,18,6,6,9708,34,0,293,0,1
4506,13,6,11,15,1011,48,0,421,0,1
4047,1,5,31,38,8536,33,1,428,1,0
8783,5,11,27,33,5933,30,0,234,2,0
707,16,2,1,0,1645,95,0,334,0,1
3421,1,5,14,1,6066,21,0,444,0,1
15017,10,17,27,33,127,93,0,449,2,2
6616,4,9,6,6,6059,83,0,358,0,1
17986,7,19,35,44,13951,75,0,264,0,1
4456,13,6,11,15,9020,48,0,464,0,0
14690,10,17,15,19,3905,75,0,364,0,2
11653,18,14,36,45,11393,93,0,237,0,2
7050,4,9,25,31,2113,48,0,343,0,2
9339,8,12,11,15,10101,48,0,464,0,1
3696,1,5,26,32,14478,95,0,419,0,1
5363,0,7,12,17,11013,48,0,359,0,0
18869,15,20,14,1,7757,93,0,379,0,2
18743,15,20,11,15,1762,40,0,355,0,0
15478,11,18,2,2,7601,93,1,330,1,0
15485,11,18,2,2,14280,34,0,368,0,1
12100,9,15,6,6,14855,32,1,292,1,1
14828,10,17,25,31,13750,32,0,325,0,0
11687,9,15,0,12,10227,95,1,73,1,0
13242,12,16,10,14,10415,95,0,438,2,2
17453,7,19,15,19,10702,97,0,364,0,1
17815,7,19,25,31,11164,75,1,426,1,1
18123,15,20,0,35,9200,34,1,131,1,0
