,City,Edition,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal
9036,4,9,35,44,3029,35,0,252,0,2
9037,4,9,36,45,5291,35,0,30,0,0
9038,4,9,36,45,14876,40,0,30,0,1
9039,4,9,36,45,3889,95,0,30,0,2
9040,4,9,36,45,9615,30,0,12,0,0
9041,4,9,36,45,9913,26,0,12,0,1
9042,4,9,36,45,6687,86,0,12,0,2
9043,4,9,36,45,4060,83,0,180,0,0
9044,4,9,36,45,10334,30,0,180,0,1
9045,4,9,36,45,8805,95,0,180,0,2
9046,4,9,36,45,10333,30,0,206,0,0
9047,4,9,36,45,7209,40,0,206,0,1
9048,4,9,36,45,3469,35,0,206,0,2
9049,4,9,36,45,11620,13,0,222,0,0
9050,4,9,36,45,7627,95,0,222,0,1
9051,4,9,36,45,279,83,0,222,0,2
9052,4,9,36,45,6634,91,0,241,0,0
9053,4,9,36,45,10435,31,0,241,0,1
9054,4,9,36,45,13975,95,0,241,0,2
9055,4,9,36,45,12044,35,0,256,0,0
9056,4,9,36,45,4025,83,0,256,0,1
9057,4,9,36,45,9342,26,0,256,0,2
9058,4,9,36,46,1517,35,0,30,0,0
9059,4,9,36,46,8024,40,0,30,0,1
9060,4,9,36,46,12807,83,0,30,0,2
9061,4,9,36,46,5546,35,0,13,0,0
9062,4,9,36,46,9913,26,0,13,0,1
9063,4,9,36,46,9611,83,0,13,0,2
9064,4,9,36,46,6325,83,0,180,0,0
9065,4,9,36,46,3585,91,0,180,0,1
9066,4,9,36,46,10866,30,0,180,0,2
9067,4,9,36,46,14055,26,0,206,0,0
9068,4,9,36,46,6921,30,0,206,0,1
9069,4,9,36,46,5296,86,0,206,0,2
9070,4,9,36,46,13931,30,0,222,0,0
9071,4,9,36,46,12797,83,0,222,0,1
9072,4,9,36,46,11575,35,0,222,0,2
9073,4,9,36,46,9910,40,0,241,0,0
9074,4,9,36,46,6054,83,0,241,0,1
9075,4,9,36,46,11777,35,0,241,0,2
9076,4,9,36,46,9342,26,0,256,0,0
9077,4,9,36,46,1831,83,0,256,0,1
9078,4,9,36,46,1073,53,0,256,0,2
9079,6,10,0,12,1905,58,0,73,0,0
9080,6,10,0,12,7504,95,0,73,0,1
9081,6,10,0,12,5075,95,0,73,0,2
9082,6,10,0,12,2213,21,1,73,1,0
9083,6,10,0,12,3253,95,1,73,1,1
9084,6,10,0,12,3519,95,1,73,1,2
9085,6,10,0,12,7504,95,0,124,0,0
9086,6,10,0,12,5075,95,0,124,0,1
9087,6,10,0,12,259,95,0,124,0,2
9088,6,10,0,12,3519,95,1,124,1,0
9089,6,10,0,12,3253,95,1,124,1,1
9090,6,10,0,12,9748,95,1,124,1,2
9091,6,10,0,35,13616,31,0,54,0,0
9092,6,10,0,35,12460,95,0,54,0,1
9093,6,10,0,35,2503,95,0,54,0,2
9094,6,10,0,35,2752,4,1,54,1,0
9095,6,10,0,35,5112,21,1,54,1,1
9096,6,10,0,35,14854,95,1,54,1,2
9097,6,10,0,35,6222,40,0,57,0,0
9098,6,10,0,35,11002,95,0,57,0,1
9099,6,10,0,35,3916,95,0,57,0,2
9100,6,10,0,35,7753,61,1,57,1,0
9101,6,10,0,35,244,21,1,57,1,1
9102,6,10,0,35,2610,95,1,57,1,2
9103,6,10,0,35,8879,40,0,84,0,0
9104,6,10,0,35,8561,95,0,84,0,1
9105,6,10,0,35,8315,4,0,84,0,2
9106,6,10,0,35,12333,95,0,93,0,0
9107,6,10,0,35,13841,95,0,93,0,1
9108,6,10,0,35,1976,95,0,93,0,2
9109,6,10,0,35,9569,40,1,93,1,0
9110,6,10,0,35,13734,61,1,93,1,1
9111,6,10,0,35,8014,4,1,93,1,2
9112,6,10,0,35,8315,4,0,131,0,0
9113,6,10,0,35,12306,95,0,131,0,1
9114,6,10,0,35,8561,95,0,131,0,2
9115,6,10,0,35,4360,33,1,131,1,0
9116,6,10,0,35,2610,95,1,131,1,1
9117,6,10,0,35,5112,21,1,131,1,2
9118,6,10,0,35,5203,61,1,141,1,0
9119,6,10,0,35,7753,61,1,141,1,0
9120,6,10,0,35,8319,61,1,141,1,0
9121,6,10,0,35,13082,61,1,141,1,0
9122,6,10,0,35,2457,95,1,141,1,1
9123,6,10,0,35,2610,95,1,141,1,1
9124,6,10,0,35,5245,95,1,141,1,1
9125,6,10,0,35,6244,95,1,141,1,1
9126,6,10,0,35,244,21,1,141,1,2
9127,6,10,0,35,1975,21,1,141,1,2
9128,6,10,0,35,5112,21,1,141,1,2
9129,6,10,0,35,10987,21,1,141,1,2
9130,6,10,0,35,989,31,0,144,0,0
9131,6,10,0,35,2455,31,0,144,0,0
9132,6,10,0,35,5938,31,0,144,0,0
9133,6,10,0,35,9878,31,0,144,0,0
9134,6,10,0,35,8561,95,0,144,0,1
9135,6,10,0,35,11002,95,0,144,0,1
9136,6,10,0,35,12306,95,0,144,0,1
9137,6,10,0,35,14513,95,0,144,0,1
9138,6,10,0,35,6222,40,0,144,0,2
9139,6,10,0,35,8879,40,0,144,0,2
9140,6,10,0,35,9609,40,0,144,0,2
9141,6,10,0,35,12869,40,0,144,0,2
9142,6,10,0,43,1453,61,0,461,0,0
9143,6,10,0,43,6408,61,0,461,0,0
9144,6,10,0,43,6885,61,0,461,0,0
9145,6,10,0,43,11118,61,0,461,0,0
9146,6,10,0,43,11268,61,0,461,0,0
9147,6,10,0,43,11444,61,0,461,0,0
9148,6,10,0,43,12312,61,0,461,0,0
9149,6,10,0,43,12481,61,0,461,0,0
9150,6,10,0,43,13684,61,0,461,0,0
9151,6,10,0,43,387,48,0,461,0,1
9152,6,10,0,43,1712,48,0,461,0,1
9153,6,10,0,43,1721,48,0,461,0,1
9154,6,10,0,43,4351,48,0,461,0,1
9155,6,10,0,43,8133,48,0,461,0,1
9156,6,10,0,43,9678,48,0,461,0,1
9157,6,10,0,43,9922,48,0,461,0,1
9158,6,10,0,43,9923,48,0,461,0,1
9159,6,10,0,43,11247,48,0,461,0,1
9160,6,10,0,43,1481,40,0,461,0,2
9161,6,10,0,43,2578,40,0,461,0,2
9162,6,10,0,43,3660,40,0,461,0,2
9163,6,10,0,43,4835,40,0,461,0,2
9164,6,10,0,43,4840,40,0,461,0,2
9165,6,10,0,43,5500,40,0,461,0,2
9166,6,10,0,43,5976,40,0,461,0,2
9167,6,10,0,43,7562,40,0,461,0,2
9168,6,10,0,43,12888,40,0,461,0,2
9169,6,10,0,43,12889,40,0,461,0,2
9170,6,10,2,2,142,83,0,49,0,0
9171,6,10,2,2,14782,86,0,49,0,1
9172,6,10,2,2,8834,31,0,49,0,2
9173,6,10,2,2,11764,81,0,50,0,0
9174,6,10,2,2,8778,83,0,50,0,1
9175,6,10,2,2,6052,83,0,50,0,2
9176,6,10,2,2,7237,67,0,53,0,0
9177,6,10,2,2,3092,95,0,53,0,1
9178,6,10,2,2,3648,95,0,53,0,2
9179,6,10,2,2,12689,4,1,53,1,0
9180,6,10,2,2,1173,61,1,53,1,1
9181,6,10,2,2,8209,33,1,53,1,2
9182,6,10,2,2,3124,95,0,75,0,0
9183,6,10,2,2,10504,95,0,75,0,1
9184,6,10,2,2,11800,95,0,75,0,2
9185,6,10,2,2,12239,61,0,83,0,0
9186,6,10,2,2,3583,83,0,83,0,1
9187,6,10,2,2,12666,83,0,83,0,2
9188,6,10,2,2,7237,67,0,91,0,0
9189,6,10,2,2,10028,95,0,91,0,1
9190,6,10,2,2,3648,95,0,91,0,2
9191,6,10,2,2,10024,95,1,91,1,0
9192,6,10,2,2,1173,61,1,91,1,1
9193,6,10,2,2,14435,33,1,91,1,2
9194,6,10,2,2,4900,83,0,114,0,0
9195,6,10,2,2,12185,83,0,114,0,1
9196,6,10,2,2,3518,83,0,114,0,2
9197,6,10,2,2,14338,95,0,129,0,0
9198,6,10,2,2,14479,49,0,129,0,1
9199,6,10,2,2,8542,49,0,129,0,2
9200,6,10,2,2,7393,83,0,132,0,0
9201,6,10,2,2,2327,95,0,132,0,1
9202,6,10,2,2,14323,80,0,132,0,2
9203,6,10,2,2,8966,48,0,143,0,0
9204,6,10,2,2,10174,48,0,143,0,0
9205,6,10,2,2,12035,48,0,143,0,0
9206,6,10,2,2,13255,48,0,143,0,0
9207,6,10,2,2,3092,95,0,143,0,1
9208,6,10,2,2,3648,95,0,143,0,1
9209,6,10,2,2,10028,95,0,143,0,1
9210,6,10,2,2,14573,95,0,143,0,1
9211,6,10,2,2,382,33,0,143,0,2
9212,6,10,2,2,4650,33,0,143,0,2
9213,6,10,2,2,6127,33,0,143,0,2
9214,6,10,2,2,8502,33,0,143,0,2
9215,6,10,2,2,3940,13,1,143,1,0
9216,6,10,2,2,6130,13,1,143,1,0
9217,6,10,2,2,8079,13,1,143,1,0
9218,6,10,2,2,8738,13,1,143,1,0
9219,6,10,2,2,1173,61,1,143,1,1
9220,6,10,2,2,12462,61,1,143,1,1
9221,6,10,2,2,13668,61,1,143,1,1
9222,6,10,2,2,14494,61,1,143,1,1
9223,6,10,2,2,6613,4,1,143,1,2
9224,6,10,2,2,8395,4,1,143,1,2
9225,6,10,2,2,8557,4,1,143,1,2
9226,6,10,2,2,12689,4,1,143,1,2
9227,6,10,2,2,193,83,0,145,0,0
9228,6,10,2,2,7393,83,0,145,0,0
9229,6,10,2,2,7983,83,0,145,0,0
9230,6,10,2,2,14514,83,0,145,0,0
9231,6,10,2,2,1412,95,0,145,0,1
9232,6,10,2,2,2327,95,0,145,0,1
9233,6,10,2,2,5079,95,0,145,0,1
9234,6,10,2,2,14338,95,0,145,0,1
9235,6,10,2,2,2118,31,0,145,0,2
9236,6,10,2,2,6466,31,0,145,0,2
9237,6,10,2,2,7991,31,0,145,0,2
9238,6,10,2,2,11605,31,0,145,0,2
9239,6,10,2,2,12239,61,0,153,0,0
9240,6,10,2,2,10855,7,0,153,0,1
9241,6,10,2,2,14782,86,0,153,0,2
9242,6,10,2,2,6097,33,0,156,0,0
9243,6,10,2,2,7802,83,0,156,0,1
9244,6,10,2,2,4457,81,0,156,0,2
9245,6,10,2,2,5048,31,0,259,0,0
9246,6,10,2,2,14338,95,0,259,0,1
9247,6,10,2,2,14479,49,0,259,0,2
9248,6,10,2,2,12689,4,1,261,1,0
9249,6,10,2,2,1173,61,1,261,1,1
9250,6,10,2,2,4196,33,1,261,1,2
9251,6,10,2,2,12099,95,0,329,0,0
9252,6,10,2,2,8404,95,0,329,0,1
9253,6,10,2,2,5216,31,0,329,0,2
9254,6,10,2,2,4532,95,0,330,0,0
9255,6,10,2,2,2400,48,0,330,0,1
9256,6,10,2,2,13345,48,0,330,0,2
9257,6,10,2,2,8463,31,1,330,1,0
9258,6,10,2,2,9820,31,1,330,1,1
9259,6,10,2,2,2444,48,1,330,1,2
9260,6,10,2,2,926,95,0,363,0,0
9261,6,10,2,2,9334,40,0,363,0,1
9262,6,10,2,2,4740,97,0,363,0,2
9263,6,10,2,2,12495,95,0,368,0,0
9264,6,10,2,2,14482,4,0,368,0,1
9265,6,10,2,2,10034,64,0,368,0,2
9266,6,10,2,2,9820,31,1,368,1,0
9267,6,10,2,2,2316,95,1,368,1,1
9268,6,10,2,2,9660,33,1,368,1,2
9269,6,10,2,2,13779,40,0,382,0,0
9270,6,10,2,2,10800,30,0,382,0,1
9271,6,10,2,2,11914,95,0,382,0,2
9272,6,10,2,2,1935,21,1,382,1,0
9273,6,10,2,2,762,5,1,382,1,1
9274,6,10,2,2,9996,30,1,382,1,2
9275,6,10,2,2,3232,95,0,386,0,0
9276,6,10,2,2,12526,95,0,386,0,1
9277,6,10,2,2,1618,4,0,386,0,2
9278,6,10,2,2,7635,83,1,386,1,0
9279,6,10,2,2,4836,40,1,386,1,1
9280,6,10,2,2,12109,3,1,386,1,2
9281,6,10,2,2,4127,7,0,389,0,0
9282,6,10,2,2,1827,3,0,389,0,1
9283,6,10,2,2,10936,33,0,389,0,2
9284,6,10,2,2,10934,95,0,411,0,0
9285,6,10,2,2,12292,95,0,411,0,1
9286,6,10,2,2,6360,30,0,411,0,2
9287,6,10,2,2,4067,95,0,424,0,0
9288,6,10,2,2,13163,95,0,424,0,1
9289,6,10,2,2,2938,95,0,424,0,2
9290,6,10,2,2,11785,5,1,424,1,0
9291,6,10,2,2,9820,31,1,424,1,1
9292,6,10,2,2,10307,48,1,424,1,2
9293,6,10,2,2,11516,91,0,452,0,0
9294,6,10,2,2,96,83,0,452,0,1
9295,6,10,2,2,495,4,0,452,0,2
9296,6,10,3,3,511,10,0,314,0,0
9297,6,10,3,3,939,10,0,314,0,0
9298,6,10,3,3,1500,10,0,314,0,0
9299,6,10,3,3,2784,10,0,314,0,0
9300,6,10,3,3,2817,10,0,314,0,0
9301,6,10,3,3,3054,10,0,314,0,0
9302,6,10,3,3,4276,10,0,314,0,0
9303,6,10,3,3,8320,10,0,314,0,0
9304,6,10,3,3,9870,10,0,314,0,0
9305,6,10,3,3,11080,10,0,314,0,0
9306,6,10,3,3,11081,10,0,314,0,0
9307,6,10,3,3,12375,10,0,314,0,0
9308,6,10,3,3,657,95,0,314,0,1
9309,6,10,3,3,661,95,0,314,0,1
9310,6,10,3,3,798,95,0,314,0,1
9311,6,10,3,3,812,95,0,314,0,1
9312,6,10,3,3,1368,95,0,314,0,1
9313,6,10,3,3,1952,95,0,314,0,1
9314,6,10,3,3,4712,95,0,314,0,1
9315,6,10,3,3,6135,95,0,314,0,1
9316,6,10,3,3,7158,95,0,314,0,1
9317,6,10,3,3,7963,95,0,314,0,1
9318,6,10,3,3,10389,95,0,314,0,1
9319,6,10,3,3,10882,95,0,314,0,1
9320,6,10,3,3,11055,95,0,314,0,1
9321,6,10,3,3,11130,95,0,314,0,1
9322,6,10,3,3,676,31,0,314,0,2
9323,6,10,3,3,1315,31,0,314,0,2
9324,6,10,3,3,1692,31,0,314,0,2
9325,6,10,3,3,2186,31,0,314,0,2
9326,6,10,3,3,3003,31,0,314,0,2
9327,6,10,3,3,3012,31,0,314,0,2
9328,6,10,3,3,3638,31,0,314,0,2
9329,6,10,3,3,4407,31,0,314,0,2
9330,6,10,3,3,4762,31,0,314,0,2
9331,6,10,3,3,9669,31,0,314,0,2
9332,6,10,3,3,10168,31,0,314,0,2
9333,6,10,3,3,10665,31,0,314,0,2
9334,6,10,3,3,11061,31,0,314,0,2
9335,6,10,3,3,13139,31,0,314,0,2
9336,6,10,5,5,4985,52,0,25,0,0
9337,6,10,5,5,10150,3,0,25,0,1
9338,6,10,5,5,625,48,0,25,0,2
9339,6,10,5,5,424,76,0,5,0,0
9340,6,10,5,5,5719,3,0,5,0,1
9341,6,10,5,5,9478,83,0,5,0,2
9342,6,10,5,5,13825,73,0,168,0,0
9343,6,10,5,5,2572,40,0,168,0,1
9344,6,10,5,5,14895,48,0,168,0,2
9345,6,10,5,5,346,70,0,177,0,0
9346,6,10,5,5,3923,48,0,177,0,1
9347,6,10,5,5,11969,76,0,177,0,2
9348,6,10,5,5,14061,21,0,192,0,0
9349,6,10,5,5,3267,76,0,192,0,1
9350,6,10,5,5,13940,7,0,192,0,2
9351,6,10,5,5,2648,48,0,212,0,0
9352,6,10,5,5,13333,86,0,212,0,1
9353,6,10,5,5,5320,95,0,212,0,2
9354,6,10,5,5,3911,48,0,226,0,0
9355,6,10,5,5,9938,40,0,226,0,1
9356,6,10,5,5,14571,33,0,226,0,2
9357,6,10,5,5,2246,3,0,244,0,0
9358,6,10,5,5,5650,76,0,244,0,1
9359,6,10,5,5,11802,33,0,244,0,2
9360,6,10,6,6,7322,13,0,276,0,0
9361,6,10,6,6,1902,86,0,276,0,1
9362,6,10,6,6,5140,95,0,276,0,2
9363,6,10,6,6,1421,31,0,277,0,0
9364,6,10,6,6,5467,86,0,277,0,1
9365,6,10,6,6,920,13,0,277,0,2
9366,6,10,6,6,3251,31,0,280,0,0
9367,6,10,6,6,4158,31,0,280,0,0
9368,6,10,6,6,8015,95,0,280,0,1
9369,6,10,6,6,8086,95,0,280,0,1
9370,6,10,6,6,5139,86,0,280,0,2
9371,6,10,6,6,10069,86,0,280,0,2
9372,6,10,6,6,3251,31,0,281,0,0
9373,6,10,6,6,4158,31,0,281,0,0
9374,6,10,6,6,1655,86,0,281,0,1
9375,6,10,6,6,7111,86,0,281,0,1
9376,6,10,6,6,8015,95,0,281,0,2
9377,6,10,6,6,8086,95,0,281,0,2
9378,6,10,6,6,12186,64,0,286,0,0
9379,6,10,6,6,3995,83,0,286,0,1
9380,6,10,6,6,14486,30,0,286,0,2
9381,6,10,6,6,3420,31,0,287,0,0
9382,6,10,6,6,3995,83,0,287,0,1
9383,6,10,6,6,246,21,0,287,0,2
9384,6,10,6,6,11781,5,1,289,1,0
9385,6,10,6,6,5437,21,1,289,1,1
9386,6,10,6,6,13662,61,1,289,1,2
9387,6,10,6,6,499,30,0,290,0,0
9388,6,10,6,6,1137,30,0,290,0,0
9389,6,10,6,6,119,83,0,290,0,1
9390,6,10,6,6,14306,83,0,290,0,1
9391,6,10,6,6,8407,64,0,290,0,2
9392,6,10,6,6,9819,64,0,290,0,2
9393,6,10,6,6,499,30,0,291,0,0
9394,6,10,6,6,1137,30,0,291,0,0
9395,6,10,6,6,967,83,0,291,0,1
9396,6,10,6,6,6726,83,0,291,0,1
9397,6,10,6,6,5020,21,0,291,0,2
9398,6,10,6,6,5987,21,0,291,0,2
9399,6,10,9,10,14561,7,0,380,0,0
9400,6,10,9,10,1046,31,0,380,0,1
9401,6,10,9,10,14026,61,0,380,0,2
9402,6,10,9,10,1046,31,0,442,0,0
9403,6,10,9,10,3349,31,0,442,0,0
9404,6,10,9,10,8922,31,0,442,0,0
9405,6,10,9,10,2942,7,0,442,0,1
9406,6,10,9,10,13721,7,0,442,0,1
9407,6,10,9,10,14561,7,0,442,0,1
9408,6,10,9,10,8137,33,0,442,0,2
9409,6,10,9,10,11801,33,0,442,0,2
9410,6,10,9,10,13148,33,0,442,0,2
9411,6,10,9,11,4458,33,0,88,0,0
9412,6,10,9,11,3349,31,0,88,0,1
9413,6,10,9,11,9439,7,0,88,0,2
9414,6,10,9,11,3277,31,0,90,0,0
9415,6,10,9,11,3728,31,0,90,0,0
9416,6,10,9,11,10161,48,0,90,0,1
9417,6,10,9,11,13085,48,0,90,0,1
9418,6,10,9,11,630,33,0,90,0,2
9419,6,10,9,11,5088,33,0,90,0,2
9420,6,10,9,11,11579,21,0,298,0,0
9421,6,10,9,11,4343,48,0,298,0,1
9422,6,10,9,11,5088,33,0,298,0,2
9423,6,10,9,11,4269,33,0,299,0,0
9424,6,10,9,11,4458,33,0,299,0,0
9425,6,10,9,11,10960,33,0,299,0,0
9426,6,10,9,11,14164,33,0,299,0,0
9427,6,10,9,11,58,31,0,299,0,1
9428,6,10,9,11,1204,31,0,299,0,1
9429,6,10,9,11,2470,31,0,299,0,1
9430,6,10,9,11,2912,31,0,299,0,1
9431,6,10,9,11,908,48,0,299,0,2
9432,6,10,9,11,987,48,0,299,0,2
9433,6,10,9,11,2264,48,0,299,0,2
9434,6,10,9,11,10616,48,0,299,0,2
9435,6,10,10,13,1287,83,0,374,2,0
9436,6,10,10,13,9057,81,0,374,2,1
9437,6,10,10,13,6162,31,0,374,2,2
9438,6,10,10,13,9883,71,0,438,2,0
9439,6,10,10,13,12080,71,0,438,2,0
9440,6,10,10,13,13596,71,0,438,2,0
9441,6,10,10,13,1728,31,0,438,2,1
9442,6,10,10,13,6162,31,0,438,2,1
9443,6,10,10,13,11401,31,0,438,2,1
9444,6,10,10,13,1340,95,0,438,2,2
9445,6,10,10,13,5283,95,0,438,2,2
9446,6,10,10,13,13172,95,0,438,2,2
9447,6,10,10,14,11859,83,0,374,2,0
9448,6,10,10,14,2157,31,0,374,2,1
9449,6,10,10,14,5283,95,0,374,2,2
9450,6,10,10,14,1886,58,0,438,2,0
9451,6,10,10,14,8274,58,0,438,2,0
9452,6,10,10,14,12343,58,0,438,2,0
9453,6,10,10,14,253,95,0,438,2,1
9454,6,10,10,14,5283,95,0,438,2,1
9455,6,10,10,14,13172,95,0,438,2,1
9456,6,10,10,14,11859,83,0,438,2,2
9457,6,10,10,14,12471,83,0,438,2,2
9458,6,10,10,14,12818,83,0,438,2,2
9459,6,10,10,24,2646,31,0,374,2,0
9460,6,10,10,24,8274,58,0,374,2,1
9461,6,10,10,24,13568,58,0,374,2,2
9462,6,10,10,24,1956,33,0,438,2,0
9463,6,10,10,24,7804,33,0,438,2,0
9464,6,10,10,24,9399,33,0,438,2,0
9465,6,10,10,24,8274,58,0,438,2,1
9466,6,10,10,24,13568,58,0,438,2,1
9467,6,10,10,24,13602,58,0,438,2,1
9468,6,10,10,24,4182,25,0,438,2,2
9469,6,10,10,24,4236,25,0,438,2,2
9470,6,10,10,24,9285,25,0,438,2,2
9471,6,10,11,15,8204,48,0,463,0,0
9472,6,10,11,15,1901,48,0,463,0,1
9473,6,10,11,15,14772,81,0,463,0,2
9474,6,10,11,15,1924,83,0,464,0,0
9475,6,10,11,15,2049,83,0,464,0,0
9476,6,10,11,15,3928,83,0,464,0,0
9477,6,10,11,15,7803,83,0,464,0,0
9478,6,10,11,15,13143,83,0,464,0,0
9479,6,10,11,15,13288,83,0,464,0,0
9480,6,10,11,15,426,31,0,464,0,1
9481,6,10,11,15,3022,31,0,464,0,1
9482,6,10,11,15,4745,31,0,464,0,1
9483,6,10,11,15,5619,31,0,464,0,1
9484,6,10,11,15,7585,31,0,464,0,1
9485,6,10,11,15,10067,31,0,464,0,1
9486,6,10,11,15,83,48,0,464,0,2
9487,6,10,11,15,1901,48,0,464,0,2
9488,6,10,11,15,8193,48,0,464,0,2
9489,6,10,11,15,8203,48,0,464,0,2
9490,6,10,11,15,8204,48,0,464,0,2
9491,6,10,11,15,8279,48,0,464,0,2
9492,6,10,11,15,8398,40,0,354,0,0
9493,6,10,11,15,1697,31,0,354,0,1
9494,6,10,11,15,2647,31,0,354,0,2
9495,6,10,11,15,10555,5,1,354,1,0
9496,6,10,11,15,3501,40,1,354,1,1
9497,6,10,11,15,7244,21,1,354,1,2
9498,6,10,11,15,1616,7,0,355,0,0
9499,6,10,11,15,2798,7,0,355,0,0
9500,6,10,11,15,10016,7,0,355,0,0
9501,6,10,11,15,13598,7,0,355,0,0
9502,6,10,11,15,13649,7,0,355,0,0
9503,6,10,11,15,14712,7,0,355,0,0
9504,6,10,11,15,1310,31,0,355,0,1
9505,6,10,11,15,1402,31,0,355,0,1
9506,6,10,11,15,1697,31,0,355,0,1
9507,6,10,11,15,2647,31,0,355,0,1
9508,6,10,11,15,7404,31,0,355,0,1
9509,6,10,11,15,11148,31,0,355,0,1
9510,6,10,11,15,3048,48,0,355,0,2
9511,6,10,11,15,8204,48,0,355,0,2
9512,6,10,11,15,9561,48,0,355,0,2
9513,6,10,11,15,9562,48,0,355,0,2
9514,6,10,11,15,10104,48,0,355,0,2
9515,6,10,11,15,10722,48,0,355,0,2
9516,6,10,11,15,6958,40,0,420,0,0
9517,6,10,11,15,4315,40,0,420,0,1
9518,6,10,11,15,10360,48,0,420,0,2
9519,6,10,11,15,2056,95,0,421,0,0
9520,6,10,11,15,2344,95,0,421,0,0
9521,6,10,11,15,2804,95,0,421,0,0
9522,6,10,11,15,3894,95,0,421,0,0
9523,6,10,11,15,9610,95,0,421,0,0
9524,6,10,11,15,14559,95,0,421,0,0
9525,6,10,11,15,943,40,0,421,0,1
9526,6,10,11,15,4315,40,0,421,0,1
9527,6,10,11,15,6331,40,0,421,0,1
9528,6,10,11,15,6958,40,0,421,0,1
9529,6,10,11,15,9935,40,0,421,0,1
9530,6,10,11,15,10731,40,0,421,0,1
9531,6,10,11,15,2722,48,0,421,0,2
9532,6,10,11,15,8955,48,0,421,0,2
9533,6,10,11,15,9562,48,0,421,0,2
9534,6,10,11,15,10360,48,0,421,0,2
9535,6,10,11,15,10686,48,0,421,0,2
9536,6,10,11,15,13467,48,0,421,0,2
9537,6,10,12,17,5035,21,0,359,0,0
9538,6,10,12,17,5037,21,0,359,0,0
9539,6,10,12,17,5042,21,0,359,0,0
9540,6,10,12,17,5986,21,0,359,0,0
9541,6,10,12,17,5994,21,0,359,0,0
9542,6,10,12,17,7968,21,0,359,0,0
9543,6,10,12,17,9409,21,0,359,0,0
9544,6,10,12,17,9788,21,0,359,0,0
9545,6,10,12,17,9851,21,0,359,0,0
9546,6,10,12,17,10343,21,0,359,0,0
9547,6,10,12,17,10409,21,0,359,0,0
9548,6,10,12,17,10550,21,0,359,0,0
9549,6,10,12,17,11822,21,0,359,0,0
9550,6,10,12,17,12930,21,0,359,0,0
9551,6,10,12,17,277,83,0,359,0,1
9552,6,10,12,17,1932,83,0,359,0,1
9553,6,10,12,17,4654,83,0,359,0,1
9554,6,10,12,17,7472,83,0,359,0,1
9555,6,10,12,17,7681,83,0,359,0,1
9556,6,10,12,17,7712,83,0,359,0,1
9557,6,10,12,17,9476,83,0,359,0,1
9558,6,10,12,17,9525,83,0,359,0,1
9559,6,10,12,17,9526,83,0,359,0,1
9560,6,10,12,17,9527,83,0,359,0,1
9561,6,10,12,17,11171,83,0,359,0,1
9562,6,10,12,17,11180,83,0,359,0,1
9563,6,10,12,17,462,97,0,359,0,2
9564,6,10,12,17,1212,97,0,359,0,2
9565,6,10,12,17,1615,97,0,359,0,2
9566,6,10,12,17,1842,97,0,359,0,2
9567,6,10,12,17,1843,97,0,359,0,2
9568,6,10,12,17,2254,97,0,359,0,2
9569,6,10,12,17,6163,97,0,359,0,2
9570,6,10,12,17,7918,97,0,359,0,2
9571,6,10,12,17,8773,97,0,359,0,2
9572,6,10,12,17,8876,97,0,359,0,2
9573,6,10,12,17,12387,97,0,359,0,2
9574,6,10,12,17,12499,97,0,359,0,2
9575,6,10,12,17,13297,97,0,359,0,2
9576,6,10,12,17,14045,97,0,359,0,2
9577,6,10,12,17,14604,97,0,359,0,2
9578,6,10,14,1,11307,86,0,352,0,0
9579,6,10,14,1,10012,40,0,352,0,1
9580,6,10,14,1,8915,40,0,352,0,2
9581,6,10,14,1,5633,30,0,371,0,0
9582,6,10,14,1,12476,81,0,371,0,1
9583,6,10,14,1,7533,81,0,371,0,2
9584,6,10,14,1,2,30,0,379,0,0
9585,6,10,14,1,5633,30,0,379,0,1
9586,6,10,14,1,7533,81,0,379,0,2
9587,6,10,14,1,6624,81,0,407,0,0
9588,6,10,14,1,12476,81,0,407,0,0
9589,6,10,14,1,10900,81,0,407,0,1
9590,6,10,14,1,5633,30,0,407,0,2
9591,6,10,14,1,2,30,0,413,0,1
9592,6,10,14,1,5633,30,0,413,0,1
9593,6,10,14,1,11558,30,0,413,0,1
9594,6,10,14,1,11307,86,0,417,0,0
9595,6,10,14,1,4003,81,0,417,0,1
9596,6,10,14,1,10900,81,0,417,0,2
9597,6,10,14,1,640,40,0,440,0,0
9598,6,10,14,1,3743,40,0,440,0,0
9599,6,10,14,1,8914,40,0,440,0,0
9600,6,10,14,1,8915,40,0,440,0,0
9601,6,10,14,1,10012,40,0,440,0,0
9602,6,10,14,1,11504,40,0,440,0,0
9603,6,10,14,1,13352,40,0,440,0,0
9604,6,10,14,1,13775,40,0,440,0,0
9605,6,10,14,1,2,30,0,440,0,1
9606,6,10,14,1,5633,30,0,440,0,1
9607,6,10,14,1,7276,30,0,440,0,1
9608,6,10,14,1,11232,30,0,440,0,1
9609,6,10,14,1,11369,30,0,440,0,1
9610,6,10,14,1,11434,30,0,440,0,1
9611,6,10,14,1,11558,30,0,440,0,1
9612,6,10,14,1,13095,30,0,440,0,1
9613,6,10,14,1,4003,81,0,440,0,2
9614,6,10,14,1,6624,81,0,440,0,2
9615,6,10,14,1,7533,81,0,440,0,2
9616,6,10,14,1,7946,81,0,440,0,2
9617,6,10,14,1,10900,81,0,440,0,2
9618,6,10,14,1,12476,81,0,440,0,2
